,neutral,peak,label,lm_neutral,lm_peak
315,../CK+/cohn-kanade-images/S125/005/S125_005_00000001.png,../CK+/cohn-kanade-images/S125/005/S125_005_00000013.png,5,../CK+/Landmarks/S125/005/S125_005_00000001_landmarks.txt,../CK+/Landmarks/S125/005/S125_005_00000013_landmarks.txt
316,../CK+/cohn-kanade-images/S125/008/S125_008_00000001.png,../CK+/cohn-kanade-images/S125/008/S125_008_00000010.png,3,../CK+/Landmarks/S125/008/S125_008_00000001_landmarks.txt,../CK+/Landmarks/S125/008/S125_008_00000010_landmarks.txt
317,../CK+/cohn-kanade-images/S125/001/S125_001_00000001.png,../CK+/cohn-kanade-images/S125/001/S125_001_00000014.png,6,../CK+/Landmarks/S125/001/S125_001_00000001_landmarks.txt,../CK+/Landmarks/S125/001/S125_001_00000014_landmarks.txt
318,../CK+/cohn-kanade-images/S155/002/S155_002_00000001.png,../CK+/cohn-kanade-images/S155/002/S155_002_00000012.png,2,../CK+/Landmarks/S155/002/S155_002_00000001_landmarks.txt,../CK+/Landmarks/S155/002/S155_002_00000012_landmarks.txt
319,../CK+/cohn-kanade-images/S010/004/S010_004_00000001.png,../CK+/cohn-kanade-images/S010/004/S010_004_00000019.png,1,../CK+/Landmarks/S010/004/S010_004_00000001_landmarks.txt,../CK+/Landmarks/S010/004/S010_004_00000019_landmarks.txt
320,../CK+/cohn-kanade-images/S010/002/S010_002_00000001.png,../CK+/cohn-kanade-images/S010/002/S010_002_00000014.png,7,../CK+/Landmarks/S010/002/S010_002_00000001_landmarks.txt,../CK+/Landmarks/S010/002/S010_002_00000014_landmarks.txt
321,../CK+/cohn-kanade-images/S010/006/S010_006_00000001.png,../CK+/cohn-kanade-images/S010/006/S010_006_00000015.png,5,../CK+/Landmarks/S010/006/S010_006_00000001_landmarks.txt,../CK+/Landmarks/S010/006/S010_006_00000015_landmarks.txt
322,../CK+/cohn-kanade-images/S052/004/S052_004_00000001.png,../CK+/cohn-kanade-images/S052/004/S052_004_00000033.png,5,../CK+/Landmarks/S052/004/S052_004_00000001_landmarks.txt,../CK+/Landmarks/S052/004/S052_004_00000033_landmarks.txt
323,../CK+/cohn-kanade-images/S052/006/S052_006_00000001.png,../CK+/cohn-kanade-images/S052/006/S052_006_00000013.png,3,../CK+/Landmarks/S052/006/S052_006_00000001_landmarks.txt,../CK+/Landmarks/S052/006/S052_006_00000013_landmarks.txt
324,../CK+/cohn-kanade-images/S052/001/S052_001_00000001.png,../CK+/cohn-kanade-images/S052/001/S052_001_00000015.png,7,../CK+/Landmarks/S052/001/S052_001_00000001_landmarks.txt,../CK+/Landmarks/S052/001/S052_001_00000015_landmarks.txt
325,../CK+/cohn-kanade-images/S148/002/S148_002_00000001.png,../CK+/cohn-kanade-images/S148/002/S148_002_00000015.png,2,../CK+/Landmarks/S148/002/S148_002_00000001_landmarks.txt,../CK+/Landmarks/S148/002/S148_002_00000015_landmarks.txt
